VSL_ID,VSL_NAME,VSL_MMSI,VSL_IMO,CALL_SIGN,SHIP_TYPE,VSL_LENGTH,VSL_WIDTH,DIMENSIONS_A,DIMENSIONS_B,DIMENSIONS_C,DIMENSIONS_D,GROSS_TONNAGE
c0e5eb6a-a5c5-398c-9f75-e37967480408,NITHI BHUM,564341000,9240469,9VBE5,CONTAINER,137.0,25.0,125,12,19,6,9661
c10fd359-fa60-3bf7-b9d9-a2e79d4b8a7e,UMM QARN,211882930,9732333,DIKI2,CONTAINER,368.0,51.0,141,227,16,35,153148
c1259db8-6004-3167-9c40-a7db7425dbc3,MAERSK HANOI,563039700,9784295,9V5601,CONTAINER,353.0,54.0,115,238,27,27,153153
c12882c2-9c0c-3762-849a-49e9de473d1b,XIN XU ZHOU,414752000,9523081,BPKK,CONTAINER,255.0,37.0,199,56,13,24,47917
c16931b6-cc0f-3c40-8b6f-4f846264fe98,JIANGONG358,413788099,,0000,GENERAL_CARGO,60.0,16.0,4.0,56.0,5.0,11.0,
c17eed20-b69f-3285-ad2a-f59d1e35dad8,GREEN CELESTE,354299000,9860532,3FCX8,CONTAINER,172.0,28.0,132,40,7,21,18658
c1beed37-f7da-39ec-a0b6-3f93118fc34e,ONE TRIBUTE,431787000,9769295,7KMG,CONTAINER,400.0,59.0,143,257,25,34,210678
c1d58c90-7cae-3e87-ab41-66ae7602de21,ZHONG GU DIZHONG HAI,413228080,9842360,BOEZ2,CONTAINER,171.0,27.0,132,39,7,20,18490
c1da7c27-9550-3c7d-ad99-8991cbaac98a,ITAL UNICA,247012800,9196981,IBSM,CONTAINER,285.0,40.0,211,74,29,11,68888
c1ecd6a6-13b3-333e-a4b3-2222a9cb39f3,MSC PERLE,636017921,9503732,D5NI7,CONTAINER,366.0,48.0,141,225,29,19,141754
c20ba2f9-552d-3726-807b-465fdfa9a00a,WEAVER ARROW,309996000,9151826.0,C6PG5,GENERAL_CARGO,200.0,33.0,170.0,30.0,16.0,17.0,36008.0
c2674900-760f-33d7-86cd-ed68abf6d398,MTT SAMALAJU,533132065,9813864,9M2372,CONTAINER,160.0,25.0,146,14,17,8,13059
c27478d2-8fb3-3c0f-a569-c4dbb5b82e95,ZHUCHUAN 908,413762853,0.0,HH,GENERAL_CARGO,50.0,13.0,3.0,47.0,8.0,5.0,
c2ac99ce-fe08-3a91-b483-e5168b9e4e48,SM QINGDAO,440022000,9395939,D7CL,CONTAINER,259.0,32.0,191,68,16,16,40741
c2e56e47-be80-3eb7-bf0c-6be3ac9ce534,INSPIRE,538007157,9760304,V7VU3,CONTAINER,172.0,27.0,131,41,7,20,17791
c30cf8ca-2f08-30e0-840f-38f24f11feb5,SITC LIAONING,477548100,9712369,VRNQ9,CONTAINER,172.0,28.0,130,42,20,8,17119
c3164adf-3972-39fd-86a7-ff7420cfc95f,HONGKONG VOYAGER,440166000,9402500,D7BC,CONTAINER,147.0,25.0,130,17,24,1,12545
c322eca5-d4ce-3f3d-b832-07a1da83d6ee,SANTA LOUKIA,229993000,9634658,9HA3780,CONTAINER,172.0,27.0,153,19,21,6,16889
c3251238-4b6f-3915-a4b3-204a0a47065e,POS SHANGHAI,440572000,9415985,D7PS,CONTAINER,144.0,22.0,134,10,18,4,9955
c33c036f-a994-3bee-8ba2-faac5a1427dc,LOS ANDES BRIDGE,354118000,9451472,3EWK3,CONTAINER,200.0,32.0,150,50,10,22,27213
c3662709-01de-3365-9de3-478fc8884654,OCEAN DRAGON,373672000,9508770,3EXR,GENERAL_CARGO,99.0,18.0,80,19,4,14,
c37348a9-acf9-3482-a9eb-83cdc8561b34,LOA PEACE,354021000,9138317,3FCD7,CONTAINER,198.0,30.0,180,18,14,16,25361
c3aa107c-1808-31ab-b285-56b0564b659d,CONSISTENCE,538009208,9865855,V7A4450,CONTAINER,146.0,23.0,134,12,16,7,9972
c3bb6e01-ba39-3cbc-937e-593e9f585f43,TONGDAXINCHENG,413813904,0.0,0000,GENERAL_CARGO,92.0,15.0,80.0,12.0,8.0,7.0,
c40f95fe-3dc2-3897-a1d0-7a394e5e9e62,COSCO ROTTERDAM,235067931,9221073,2BOK5,CONTAINER,280.0,40.0,220,60,24,16,65531
c487bebd-c367-3948-8c2c-f8505324518c,EVER COPE,373319000,9875068,3FOT3,CONTAINER,171.0,28.0,132,39,8,20,18658
c4d09810-c35e-3c38-8d37-1d8a34a783f5,YM COOPERATION,636019900,9864588,D5WR6,CONTAINER,210.0,33.0,170,40,5,28,32720
c4da8ee9-5677-3c30-aae2-8a252e25f415,ARIANA A,538009388,9320142,V7A4670,CONTAINER,216.0,30.0,199,17,10,20,27915
c4db6d25-6901-3b77-ad7d-33feb7f52d40,KOTA NAZIM,565688000,9390240,9VEY4,CONTAINER,180.0,28.0,139,41,18,10,20292
c517c824-ff37-3258-abcf-b806ccef8eeb,MSC BARBADOS,352001367,9289544,3E2125,CONTAINER,294.0,32.0,221,73,16,16,54626
c53488d2-1ee9-312c-b7bd-27ef4f4cbc38,ZIM BALTIMORE,636018471,9395953,A8UE8,CONTAINER,259.0,32.0,191,68,16,16,40741
c5cbb3be-07b5-33f6-be9e-3471bb5f32da,MSC RINI III,636021011,9419644,5LBU8,CONTAINER,210.0,30.0,168,42,10,20,27051
c60f5a2f-180e-3d0a-8730-1d427ac539b6,OOCL ZHOUSHAN,477282300,9332195,VRCB4,CONTAINER,263.0,32.0,195,68,15,17,41479
c666bad9-b400-3610-9a97-0f50a1aebb82,IONIKOS,636014200,9397614,A8SD6,CONTAINER,258.0,32.0,190,68,21,11,40560
c68bb041-478e-3e19-ace8-dc641a128fe4,GOLDEN STAR 1,370591000,8952857.0,HP9729,GENERAL_CARGO,67.0,18.0,57.0,10.0,7.0,11.0,1479.0
c6bf0abf-4859-3dc3-9c27-d099a058972f,MAERSK EMERALD,563090400,9502910,9V6464,CONTAINER,366.0,48.0,130,236,29,19,141754
c796680e-c4f4-369e-b598-cfece3f28f37,GREEN OCEAN,563095700,9865960,9V6354,CONTAINER,172.0,28.0,130,42,21,7,17954
c7ccd672-b7ee-3935-9e60-6dc258d52932,SINOKOR AKITA,440358000,9179440,D7DY,CONTAINER,135.0,23.0,123,12,18,5,9038
c81a4a86-1bfa-3273-9932-87973b990447,REN JIAN 9,414189000,9252230,BVKE5,CONTAINER,266.0,32.0,195,71,17,15,41834
c81eec1b-5bc3-367d-9227-b3b388e2d0bc,MAGNA,311703000,9296468,C6TN2,CONTAINER,114.0,19.0,104.0,10.0,18.0,1.0,5403
c85b6aa8-befa-316e-b80b-fb5f70c4b7ff,SKY FLOWER,373126000,9595802,3EUE6,CONTAINER,146.0,23.0,113.0,33.0,18.0,5.0,9742
c89fb934-f493-36d4-a366-5b0586f4d1d8,NAVIOS AMARILLO,538002733,9324849,V7LE9,CONTAINER,260.0,32.0,192.0,68.0,15.0,17.0,39906
c8c67bf7-bcbe-3f66-a5f4-d1861a63d32a,HYUNDAI GRACE,538007484,9330721,V7QC3,CONTAINER,294.0,32.0,218.0,76.0,25.0,7.0,52581.0
c8d23739-5e6e-3892-a495-441f5d5f32e7,GLORY SHENGDONG,477884600,9742027,VRQG7,CONTAINER,143.0,22.0,129.0,14.0,18.0,4.0,9993
c93b6fd9-c437-3d26-b034-321da269d82d,NORDLION,210804000,9626235,5BBE4,CONTAINER,170.0,28.0,152.0,18.0,7.0,21.0,18826
c945a0a1-3486-330f-85d6-8779e392bdad,HAI MEN,413380220,9613771,BPOH4,CONTAINER,124.0,21.0,112.0,12.0,4.0,17.0,7503
c96adde4-7fb9-3ecc-8011-140b0d26a3f2,KOKOPO CHIEF,477062000,8907412,VRRD,CONTAINER,158.0,22.0,138.0,20.0,11.0,11.0,10352
c96bf3fd-50b8-396e-a1a5-293fa1642295,CARPENTERS VEGA,477615600,9848778,VRSL4,CONTAINER,186.0,32.0,165.0,21.0,13.0,19.0,26971
c9b8fa5a-c9ef-3f0e-b9c3-c88d04a65cfa,WAN HAI A10 S/T,563187400,9555125,9V7410,CONTAINER,335.0,51.0,112.0,223.0,19.0,32.0,122045
c9f65ccd-94ff-3b07-8730-bc67e40f41d8,WAN HAI 293,563153200,9871402,9V6513,CONTAINER,175.0,29.0,131.0,44.0,3.0,26.0,20918
ca2d9647-bdca-311c-96e2-b22e21a5ed3d,KOTA LESTARI,563265000,9628348,9V2116,CONTAINER,266.0,32.0,196.0,70.0,10.0,22.0,41678
ca512a8d-51c9-39f7-a7fd-95d6fe5bab71,CMA CGM MISSISSIPPI,636018541,9679907,D5QE3,CONTAINER,300.0,48.0,228.0,72.0,18.0,30.0,102931
ca715a89-d62b-3e4c-a5dd-9f5f9e360995,COSCO ANTWERP,235068025,9246396,2BOV9,CONTAINER,280.0,39.0,212.0,68.0,21.0,18.0,65531
ca9798f6-33fc-3e28-869e-190dbe2ce144,ONE MILLAU,371215000,9706736,H9RD,CONTAINER,365.0,50.0,142.0,223.0,30.0,20.0,150709
ca9e2798-3a18-3303-9161-83cdd500fc2e,MSC MONTEREY,636092391,9349796,D5BL4,CONTAINER,275.0,33.0,75.0,200.0,19.0,14.0,50963
caf1eb73-fcfd-35cf-8da5-75468723bee3,JI FA BEI HAI,413205520,0,BSDO,CONTAINER,152.0,25.0,133.0,19.0,7.0,18.0,15534
cb3672b7-2f96-32e9-97f4-42509cec6eea,VALENCE,229548000,9628180,9HA3398,CONTAINER,300.0,48.0,224.0,76.0,15.0,33.0,95390
cb41b8d4-2d89-39e3-a668-fd19ce15a6c7,ESL NHAVA SHEVA,255805588,9535199,CQHM,CONTAINER,275.0,40.0,197.0,78.0,22.0,18.0,59307
cb514478-3597-3b8c-b9ea-139d9cbae55b,ZE XIN JUN JIE,413861095,0.0,0,CAR_CARRIER,92.0,16.0,77.0,15.0,8.0,8.0,57692.0
cb9f72ac-ad13-380e-a9de-5714c4a1a42b,MSC QINGDAO F,352578000,9221059,3FUA2,CONTAINER,170.0,25.0,153.0,17.0,6.0,19.0,15988
cbc2c29b-95d6-3f85-a5f6-460b3b919d13,SHENG SHUN 87,413319980,0.0,BOWP6,GENERAL_CARGO,182.0,30.0,154,28,17,13,
cbdaf66b-5fa9-396f-939e-1c94a2cdb38e,MTT SIBU,533132056,9912191,9M2237,CONTAINER,100.0,22.0,91.0,9.0,14.0,8.0,4270
cbdecb4e-4f43-330c-9f59-7515998b71d4,JOSEPHINE MAERSK,220008000,9215191,OWKF2,CONTAINER,216.0,32.0,179.0,37.0,22.0,10.0,30166
cbe0f351-828d-398a-ad57-c3db18e0ac96,WAN HAI 508,565567000,9326419,9VJJ6,CONTAINER,268.0,32.0,208,60,30,2,42894
cca0642a-b45e-3c4f-bd90-5f919d0be20b,KMTC PENANG,373595000,9821093,3ECW9,CONTAINER,200.0,35.0,182,18,23,12,28517
ccd15485-ea5b-3ead-835f-f2cce48c1432,GREEN WAVE,563110300,9867724,9V6363,CONTAINER,172.0,27.0,130,42,21,6,17954
cce818fb-fe28-3551-b91d-c74443863ab4,COSCO YINGKOU,477883100,9403011,VRCY6,CONTAINER,231.0,32.0,180,51,16,16,35988
cd04afe9-8ba4-3945-81a0-06812385d0d5,NORDOCELOT,229937000,9673642,9HA3733,CONTAINER,170.0,28.0,157,13,15,13,18887
cd207495-5bdf-3fc9-beaf-322582bbde0e,XIN LONG YUN 66,413215870,0.0,BOAP9,GENERAL_CARGO,166.0,25.0,146.0,20.0,18.0,7.0,
cd27c038-becd-3b20-ad6a-fc0232ae838e,MSC GIULIA,255805869,9770737,CQZP,CONTAINER,299.0,48.0,227,72,26,22,96816
cd38e6c2-c80d-3e93-9628-7c02a82b5d8c,NORTHERN PRECISION,636091716,9450296,A8RX3,CONTAINER,264.0,32.0,208,56,12,20,47855
cd444cf9-d0bc-3f18-a81f-6589b7485e86,HUA DA 608,413703540,0.0,BQXR,GENERAL_CARGO,165.0,23.0,154.0,11.0,17.0,6.0,
ce0d8795-a9ed-3989-baf9-fb570dccd9dd,CHENNAI VOYAGER,352898704,9153410,3E3614,CONTAINER,207.0,30.0,190,17,20,10,25637
ce40c866-2fa1-3e44-b4cf-93306ac0cd5c,SHIMIN,563095500,9326782,9V6542,CONTAINER,294.0,32.0,221,73,18,14,54809
ce68630e-c96c-35ab-a9e2-2a7b97b33023,LEVERKUSEN EXPRESS,218565000,9613006,DJDS2,CONTAINER,366.0,48.0,141,225,29,19,142295
ce7b454e-b7a9-3377-a446-44c26b081843,WAN HAI 502,563808000,9294850,S6AS8,CONTAINER,269.0,32.0,207,62,30,2,42532
ce992115-2407-3646-9776-d62e86720afa,MSC EXPRESS III,636018729,9374571,A8LG7,CONTAINER,215.0,29.0,195,20,21,8,28050
ceca24d3-251f-362a-a1d9-78d264cf7684,KOTA JAYA,563137600,9205677,9V7333,CONTAINER,193.0,28.0,150,43,19,9,18502
cecc287c-91df-30f6-b5bc-6946ddf5184e,STARSHIP URSA,538004894,9650078,V7ZR2,CONTAINER,172.0,28.0,130,42,5,23,20920
ced4f95b-5d09-30f3-a1c2-9d7bb9c254cb,MOL SPARKLE,372800000,9472567,3EWX3,CONTAINER,199.0,32.0,153,46,11,21,27104
cf13bb40-9977-39ba-8c22-d5cc83cfa441,WHITE DRAGON,563144500,9412816,9V7211,CONTAINER,172.0,28.0,132,40,20,8,17225
cf20d065-0503-3434-a759-66176c959995,CMA CGM HERMES,229454000,9882499,9HA5498,CONTAINER,366.0,51.0,129,237,19,32,154358
cf8263b9-d3a1-386e-80c0-e74fb265f6d9,KMTC MANILA,440728000,9375496,D7SD,CONTAINER,261.0,32.0,193,68,10,22,40487
cf9660e0-66cc-3ec2-b810-14e318db3495,SITC KEELUNG,477347900,9712761,VROH6,CONTAINER,172.0,28.0,130,42,19,9,17119
cfa00f76-0e39-333b-988f-0b5f67fb9cfc,YM EXCELLENCE,636016704,9496616,D5HJ3,CONTAINER,259.0,37.0,196,63,26,11,47952
cfc7ae43-d2c9-33c8-81e7-2ab6c78547af,WAN HAI 177,636021813,9555137,5LFU7,CONTAINER,172.0,28.0,135,37,18,10,18848
cfd68490-2143-3ad0-b67f-5ac2354fef58,HYUNDAI FORWARD,538007482,9330707,V7PX2,CONTAINER,294.0,32.0,219.0,75.0,23.0,9.0,52581.0
d05a99a6-512d-37dd-b13f-197101477895,NAVIOS DOMINO,538003180,9478494,V7OX3,CONTAINER,260.0,32.0,192.0,68.0,22.0,10.0,39906
d0a7a73e-2847-3e51-85e1-b4a747ea2b92,PACIFIC NINGBO,563159100,9339064,9V8013,CONTAINER,130.0,21.0,118.0,12.0,12.0,9.0,7545
d0bf9953-1af0-36c1-bf0a-6ea44289ea22,SINAR BANDUNG,566127000,9352432,9V9470,CONTAINER,147.0,25.0,132.0,15.0,21.0,4.0,12584
d0d11f81-ef54-3ae9-a848-ceffc2c54b8b,CMA CGM MUMBAI,477159100,9778131,VRRP8,CONTAINER,336.0,48.0,248.0,88.0,30.0,18.0,112967
d13e395b-3d1a-34ee-8934-a48675e83be2,INTERASIA VISION,563115100,9757565,9V3220,CONTAINER,170.0,28.0,155.0,15.0,12.0,16.0,18887
d1745c26-6f91-3efa-b5b3-ca13c10d04cb,SEASPAN LINGUE,477744200,9443475,VRGR3,CONTAINER,261.0,32.0,210.0,51.0,21.0,11.0,40541
d25052b8-b234-3803-b41e-366cea6b08b9,SUNNY LAVENDER,372570000,9748411,3FHO8,CONTAINER,137.0,25.0,120.0,17.0,7.0,18.0,9865
d273d6e1-7550-3907-9708-d13d34119d63,OOCL ITALY,477811100,9367205,VRUQ7,CONTAINER,280.0,40.0,210.0,70.0,14.0,26.0,66462
d27e349c-55d7-35cd-997d-9dcdef69dbe6,YUEFULONG2019,413773543,0.0,8,GENERAL_CARGO,50.0,16.0,5.0,45.0,11.0,5.0,
d28bd4e0-1226-36d6-80e3-43ecd0f75c3f,HE SHENG,373080000,9234379,3EPO4,CONTAINER,147.0,23.0,100.0,47.0,13.0,10.0,9528
d3099a92-686c-3720-90d5-0528569c5075,CMA CGM MUNDRA,477157700,9767998,VRRP7,CONTAINER,337.0,48.0,244.0,93.0,31.0,17.0,112967
d3b3b4bc-0dc5-32e6-91a2-622575960542,CONFIDENCE,538009273,9865879,V7A4533,CONTAINER,143.0,23.0,131.0,12.0,16.0,7.0,9950
d3b4a834-bf49-353c-8b4b-928aa0dbcdde,MAERSK STADELHORN,563001700,9726671,9V5223,CONTAINER,299.0,48.0,125.0,174.0,17.0,31.0,94730
d3bb427a-b72c-3957-b123-7a37471fc85d,COSCO AQABA,477752400,9518359,VRMN8,CONTAINER,261.0,32.0,190.0,71.0,17.0,15.0,40465
d4733c77-1734-3dfb-9fa7-637d5f61a497,PRESIDENTFDROOSEVELT,369751000,9400069,WROT,CONTAINER,306.0,40.0,212.0,94.0,27.0,13.0,75752
d49ee67f-722f-3212-88b5-6f52bbbc64b1,MARSEILLE MAERSK,219854000,9778844,OWPU2,CONTAINER,399.0,58.0,116,283,29,29,214286.0
d4c10565-f09c-3175-b204-2c8f32dcd209,GLORY TIANJIN,477347200,9754771,VROR4,CONTAINER,141.0,25.0,109,32,6,19,9952.0
d4ec2f91-a7ab-3741-90d5-0cff1a3df776,SITC LIDE,477811700,9918705,VRUR6,CONTAINER,172.0,28.0,136,36,22,6,18848.0
d53c1137-3e80-3eb5-8acd-40939b27774d,KMTC NINGBO,441252000,9626405,D7UN,CONTAINER,223.0,30.0,174,49,21,9,28467.0
d53cfba1-5a53-33b7-a780-0e41fcc03d48,EVER SUPERB,563077800,9300427,9V6256,CONTAINER,300.0,43.0,211,89,33,10,75178.0
d58f7ec4-f01b-3f1b-a080-57bbc07f79a5,MTT MUARA,533180146,9216731,9MVJ2,CONTAINER,168.0,28.0,137,31,14,14,16850.0
d5ed3fa1-d128-30b1-80bf-1f29a78b51df,CONSCIENCE,538009272,9865867,V7A4532,CONTAINER,143.0,23.0,131,12,16,7,9972.0
d602505c-c8bb-3294-a12c-163368f4ffbd,WAN HAI 302,564440000,9238167,9VDB8,CONTAINER,200.0,33.0,157,43,17,16,26681.0
d6258a32-5b40-39f9-8328-733e84b2c7da,KOTA NALURI,563677000,9362308,9VHP2,CONTAINER,180.0,28.0,138,42,18,10,20902.0
d6554be8-3207-384e-bd9d-b772a0569980,MSC JOSSELINE,636019206,9842061,D5TL3,CONTAINER,366.0,48.0,113,253,14,34,140976.0
d66e005f-1cf0-3296-a0d9-1e92ea0f5297,GH RIVER,352001731,9936147,3E2570,CONTAINER,180.0,26.0,150,30,19,7,19279.0
d6840843-6b8d-3fd0-9038-78f28b04594a,KOTA LARIS,563133500,9351048,9V7259,CONTAINER,261.0,32.0,193,68,16,16,39906.0
d71736f5-d3c2-36e0-84d8-67c4ad9f1c73,EVER ORDER,477717400,9872406,VRUB8,CONTAINER,195.0,32.0,150,45,4,28,29116.0
d7ab09a2-ad7f-32e8-bcf2-e36e401e5648,KANWAY GLOBAL,416438000,9167461,BLEP,CONTAINER,193.0,28.0,153,40,7,21,18502.0
d86ce8ec-a91a-3c09-9d78-35877ca3d4a9,SM TOKYO,440059000,9374129,D7DO,CONTAINER,148.0,23.0,138,10,7,16,9928
d9e0500d-d3c3-31ec-aa6c-c5dcfe55fe8d,WANFUDA,413702170,9134505,BVWM7,CONTAINER,205.0,27.0,167,38,20,7,24053
da0251df-eb77-374f-94ea-dbe1b1dbc312,HYUNDAI EARTH,232024772,9725110,MGGA4,CONTAINER,324.0,48.0,116,208,20,28,110632
da0ad663-55a5-3118-8bb2-ec1a0ff010e4,MSC DAVAO III,370928000,9243241,3EBK6,CONTAINER,208.0,30.0,191,17,20,10,25703
da431628-d505-32e4-94c7-f7986ffc86d6,JINLONG329,413762752,0.0,0000000,GENERAL_CARGO,50.0,16.0,2.0,48.0,5.0,11.0,
da597500-f7fb-3da0-a4a6-403f3c559d6c,CMA CGM SCANDOLA,215839000,9859129,9HA5325,CONTAINER,366.0,51.0,110,256,29,22,150844
daace6b0-b855-3b25-9b1c-382b2207550b,EVER BIRTH,374898000,9786956,3EUL8,CONTAINER,212.0,33.0,172,40,9,24,32659
dab0cd74-e2aa-30ea-8225-11d4379d2215,STAR CHALLENGER,440401000,9754783,D7CH,CONTAINER,141.0,25.0,112,29,17,8,9955
dadcad92-d459-33ef-9eb9-8d4774eacc36,ANTON SCHEPERS,304019000,9255763,V2GN9,CONTAINER,161.0,18.0,152,9,6,12,7660
db038779-081c-3e44-a876-6e98a31825a7,MV SINAR BANDA,525009349,9371098,YBHL2,CONTAINER,147.0,25.0,130,17,25,0,12559
db292d5b-52e0-35b8-8575-a46c5bbbc20e,DA CUI YUN,477213700,9451329,VRIM3,GENERAL_CARGO,166.0,27.0,150.0,16.0,10.0,17.0,20949.0
db408aea-6192-3876-86e6-92ae574a0517,TESSA,255806255,9290799,CQAR5,CONTAINER,275.0,40.0,183,92,15,25,66280
db609dd3-03a2-3c83-bd52-556b073bb72e,SEASPAN THAMES,477407900,9630377,VRNA9,CONTAINER,336.0,48.0,243,93,31,17,113042
dbada407-0793-34b5-9d7c-96c19a3dfed6,HUI YUE 666,413971723,0.0,666,GENERAL_CARGO,50.0,16.0,4.0,46.0,7.0,9.0,
dbb076e0-059d-3e79-a633-d03212a8790c,SUNNY PALM,440119000,9128300,DSEK8,CONTAINER,107.0,17.0,80,27,9,8,3994
dc31ee82-1634-34ee-8d8c-913e5cf122b9,BARZAN,211882920,9708851,DDAS2,CONTAINER,400.0,57.0,156,244,39,18,195636
dc542857-8a2d-3f94-ae6b-49f55decc22e,MSC BUSAN,255806362,9289087,CQEE7,CONTAINER,325.0,43.0,250,75,33,10,89954
dc69be86-7394-3644-b6e3-2ac50d7a0cf8,PACIFIC BUSAN,563157400,9414125,9V8001,CONTAINER,135.0,18.0,116,19,9,9,7170
dce7ccaa-206c-3f23-9785-c6d1a3d53dd6,DONGJIN ACE,440154950,9680736,130001,TANKER_PRODUCT,15.0,8.0,5.0,10.0,5.0,3.0,622.0
dcf2eb46-003e-392a-9a93-458249b9a04b,EVER BLINK,416040000,9790098,BKLU,CONTAINER,211.0,33.0,164,47,23,10,32691
dd133586-aa83-3332-93d4-12ed5eea5382,ASIATIC SUN,563118500,9402768,9V6953,CONTAINER,143.0,23.0,115,28,12,11,9610
dd1f3335-4e10-3160-b74a-21d6bdfd0481,NORDLEOPARD,212433000,9626261,5BEM4,CONTAINER,170.0,28.0,157,13,15,13,18826
dd5657ca-6220-3173-bb8b-a504712b7ba6,HYUNDAI OAKLAND,440062000,9385013,D7DS,CONTAINER,293.0,40.0,220,73,28,12,72597
ddbc8df2-31b0-3bf9-93a8-0e59115bd17c,RUBY OCEAN,440197000,9401453,224816,GENERAL_TANKER,70.0,17.0,55.0,15.0,13.0,4.0,
ddc417ba-44d4-3070-ba52-df103d9c0656,YM TOTALITY,636019984,9860922,D5XC5,CONTAINER,332.0,48.0,113,219,20,28,115761
ddeff05a-ba37-3513-91cb-9fbf5f4a73f0,MAERSK VERACRUZ,563158900,9436173,9V8085,CONTAINER,175.0,27.0,156,19,19,8,18257
de259746-79f4-3cbf-8853-ebf2f07f65de,BHUDTHI BHUM,563136800,9403621,9V7365,CONTAINER,295.0,40.0,220,75,26,14,71876
de7811a0-d2be-3882-96a8-ea825a92f134,TRANCURA,636016177,9627916,D5EV9,CONTAINER,300.0,48.0,227,73,29,19,96628
de9309d0-ee73-3e67-af8a-23aa33192771,SUNRISE DRAGON,563144600,9384899,9V7142,CONTAINER,172.0,28.0,135,37,18,10,17225
dea27ebc-df08-36f8-9654-6ca67894d8a0,MAERSK HANGZHOU,563042200,9784300,9V5602,CONTAINER,353.0,54.0,115,238,27,27,153153
df0f077f-32da-3875-b4bf-b1052664cb21,HONG KONG EXPRESS,218426000,9501356,DJAZ2,CONTAINER,366.0,48.0,141,225,29,19,142295
df10d221-4af8-3b8d-a530-6eec25c1dbad,HYUNDAI MARS,232024773,9725122,MGGA6,CONTAINER,324.0,48.0,116,208,20,28,110632
df454e24-b7dd-3050-b89a-61954a20675c,SINOKOR HONGKONG,441777000,9146663,DSRA4,CONTAINER,162.0,26.0,135,27,6,20,13196
dff7418b-9391-3daa-9955-e21541f4fe16,WAN HAI 329,563128900,9871517,9V6500,CONTAINER,204.0,35.0,143.0,61.0,21.0,14.0,30468
e012ac9e-9e36-3be9-a135-702e295e9e0a,ONE SWAN,354928000,9741437,HOJR,CONTAINER,364.0,51.0,142.0,222.0,40.0,11.0,144277
e017c381-1a9b-31bf-a4f6-9c0d78701f71,TY INCHEON,441127000,9281358,D8TI,CONTAINER,133.0,21.0,114.0,19.0,15.0,6.0,7725
e06bf3d7-258c-3400-9299-f0c86763b087,HEUNG-A XIAMEN,538005897,9693941,V7HY4,CONTAINER,141.0,25.0,110.0,31.0,6.0,19.0,9998
e0d1f63b-b6a5-32c5-abb4-7bcc7ee71a9b,GSS YANGON,356720000,9055450,3FFA2,CONTAINER,167.0,27.0,137.0,30.0,14.0,13.0,15183
e0f51c0e-8119-3255-872d-b6acb2749aa9,MILD TEMPO,477006600,9704582,VROE5,CONTAINER,148.0,24.0,128.0,20.0,17.0,7.0,9994
e136eb4f-d08f-3172-9812-266e85a46b01,XIN MEI ZHOU,413165000,9337925,BPKC,CONTAINER,335.0,43.0,246.0,89.0,21.0,22.0,90757
e22bb96e-d498-3092-b5ae-0435d8657559,X-PRESS  ODYSSEY,563127500,9656137,9V7017,CONTAINER,256.0,38.0,201.0,55.0,19.0,19.0,48338
e2656d99-9e0a-3c0c-bcd5-d77ba5c01183,COCHRANE,636092793,9687540,D5HE9,CONTAINER,300.0,48.0,125.0,175.0,19.0,29.0,93685
e2fdcbde-f429-38c0-aa58-f15e9ebaf78e,CHUN JIN,413382030,9113173,BIMT,CONTAINER,135.0,20.0,14.0,121.0,15.0,5.0,7998
e3364383-d027-3dd1-b915-60ac55ba8520,PEGASUS PACER,441567000,9283150,DSQG4,CONTAINER,127.0,20.0,100.0,27.0,5.0,15.0,7406
e34d89c4-0179-301c-b8c5-35515f9b1347,MSC GENOVA,218819000,9461386,DIDK2,CONTAINER,366.0,51.0,142.0,224.0,28.0,23.0,153115
e35d511e-9309-3b7e-bd42-2820efa7fadf,CMA CGM NANTONG,229916000,9349629,9HA5635,CONTAINER,263.0,32.0,11.0,252.0,16.0,16.0,42020
e3729c3b-2105-33cb-9fe3-121a358002bf,BIEN DONG STAR,573338424,9228289,3WWN,CONTAINER,121.0,20.0,104.0,17.0,16.0,4.0,6899
e3783db0-cfad-30d3-aa79-7841872350ad,PEGASUS PETA,538005864,9707522,V7HR7,CONTAINER,146.0,23.0,112.0,34.0,18.0,5.0,9988
e4490db1-c664-389b-90f9-b7211be6bb12,SITC DECHENG,477745500,9926099,VRUL3,CONTAINER,189.0,32.0,147,42,21,11,26771
e4611af0-88c7-34f1-a221-209dac870b62,EVER TOP,352001313,9665619,3E4046,CONTAINER,368.0,51.0,143,225,17,34,148667
e46800fc-b3a7-39ed-9950-b03f0e428e31,HE SHENG 77,413299260,0.0,BOTV5,GENERAL_CARGO,166.0,25.0,147,19,19,6,
e49a26db-8c22-3b70-9bca-161c4e2f2a7c,YM MOVEMENT,356189000,9660011,3FVL4,CONTAINER,293.0,40.0,219,74,28,12,71821
e5079cec-795b-38f7-8e5d-0ae286e33702,NAVIOS VERDE,538007622,9324863,V7XL5,CONTAINER,261.0,32.0,192,69,18,14,39906
e61b8899-30e7-347b-8b61-2eb7ee02cac1,SITC SHANDONG,477466300,9691113,VRNQ7,CONTAINER,172.0,28.0,130,42,18,10,17119
e63a3b36-2d02-31b9-8e8f-be25e26109e1,KMTC TAIPEIS,477002300,9781188,VRQQ3,CONTAINER,172.0,28.0,130,42,8,20,18370
